DateTime,DryBulb,DewPoint,RelHum,Atmos_Pressure,ExtHorizRad,ExtDirRad,HorzIRSky,GloHorzRad,DirNorRad,DifHorzRad,GloHorzIllum,DirNormIllum,DifHorzIllum,ZenLum,WindDir,wind_speed,TotSkyCvr,OpaqSkyCvr,Visibility,Ceiling_Hgt,PresWeathObs,PresWeathCodes,Precip_Wtr,Aerosol_Opt_Depth,SnowDepth,Days_Last_Snow,Albedo,Rain,Rain_Quantity
2021-02-18 22:00:00,2.71,1.07,88.95,88727.87,9999,9999,291.8,0.0,-0.0,0.0,999999,999999,999999,9999,16,0.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-18 23:00:00,2.65,0.89,88.15,88763.15,9999,9999,300.0,0.0,-0.0,0.0,999999,999999,999999,9999,358,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 00:00:00,2.77,0.85,87.15,88727.87,9999,9999,311.0,0.0,-0.0,0.0,999999,999999,999999,9999,17,0.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 01:00:00,2.81,0.95,87.55,88745.51,9999,9999,310.8,0.0,-0.0,0.0,999999,999999,999999,9999,41,0.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 02:00:00,2.85,1.13,88.45,88666.11,9999,9999,314.85,0.0,-0.0,0.0,999999,999999,999999,9999,32,0.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 03:00:00,2.8,1.17,89.0,88569.08,9999,9999,314.4,0.0,-0.0,0.0,999999,999999,999999,9999,34,0.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 04:00:00,2.8,1.2,89.2,88392.64,9999,9999,316.2,0.0,-0.0,0.0,999999,999999,999999,9999,13,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 05:00:00,1.85,0.73,92.25,88269.14,9999,9999,313.6,0.0,-0.0,0.0,999999,999999,999999,9999,348,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 06:00:00,1.76,0.7,92.7,88180.92,9999,9999,314.2,0.0,-0.0,0.0,999999,999999,999999,9999,348,0.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 07:00:00,1.75,0.55,91.75,88092.71,9999,9999,314.4,0.0,-0.0,0.0,999999,999999,999999,9999,349,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 08:00:00,1.18,0.04,92.1,87969.21,9999,9999,311.2,24.0,0.0,24.0,999999,999999,999999,9999,353,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 09:00:00,1.33,0.18,92.05,87925.1,9999,9999,313.6,50.0,0.0,50.0,999999,999999,999999,9999,355,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 10:00:00,1.23,0.26,93.25,87880.99,9999,9999,313.6,66.0,0.0,66.0,999999,999999,999999,9999,328,0.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 11:00:00,0.65,0.37,98.0,87792.77,9999,9999,314.8,79.0,0.0,79.0,999999,999999,999999,9999,301,0.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 12:00:00,1.25,0.41,94.1,87766.31,9999,9999,313.6,81.0,0.0,81.0,999999,999999,999999,9999,306,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 13:00:00,2.79,1.09,88.6,87660.45,9999,9999,314.0,149.0,0.0,149.0,999999,999999,999999,9999,300,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 14:00:00,2.74,1.13,89.15,87536.95,9999,9999,312.4,200.0,8.0,196.0,999999,999999,999999,9999,294,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 15:00:00,3.09,1.16,87.15,87431.09,9999,9999,314.0,83.0,0.0,83.0,999999,999999,999999,9999,287,0.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 16:00:00,4.65,1.82,81.9,87351.69,9999,9999,315.4,218.0,337.68,121.0,999999,999999,999999,9999,275,0.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 17:00:00,4.61,1.67,81.25,87316.41,9999,9999,313.0,57.0,52.64,50.0,999999,999999,999999,9999,233,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 18:00:00,4.43,1.43,80.85,87316.41,9999,9999,299.2,0.0,-0.0,0.0,999999,999999,999999,9999,224,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 19:00:00,3.73,0.62,80.1,87325.23,9999,9999,288.8,0.0,-0.0,0.0,999999,999999,999999,9999,247,0.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 20:00:00,3.67,-0.28,75.4,87351.69,9999,9999,250.0,0.0,-0.0,0.0,999999,999999,999999,9999,270,1.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 21:00:00,2.37,-1.57,75.2,87378.16,9999,9999,244.8,0.0,-0.0,0.0,999999,999999,999999,9999,280,1.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 22:00:00,1.1,-2.96,74.35,87386.98,9999,9999,241.8,0.0,-0.0,0.0,999999,999999,999999,9999,296,1.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-19 23:00:00,-0.56,-4.62,74.0,87422.27,9999,9999,236.8,0.0,-0.0,0.0,999999,999999,999999,9999,304,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 00:00:00,-2.42,-6.13,75.65,87448.73,9999,9999,235.6,0.0,-0.0,0.0,999999,999999,999999,9999,310,2.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 01:00:00,-3.19,-6.22,79.6,87510.48,9999,9999,247.6,0.0,-0.0,0.0,999999,999999,999999,9999,313,2.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 02:00:00,-2.85,-5.75,80.4,87528.12,9999,9999,259.6,0.0,-0.0,0.0,999999,999999,999999,9999,314,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 03:00:00,-2.58,-5.66,79.35,87554.59,9999,9999,264.4,0.0,-0.0,0.0,999999,999999,999999,9999,315,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 04:00:00,-1.9,-5.45,76.7,87545.77,9999,9999,276.2,0.0,-0.0,0.0,999999,999999,999999,9999,315,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 05:00:00,-1.57,-5.44,74.9,87536.95,9999,9999,279.6,0.0,-0.0,0.0,999999,999999,999999,9999,313,2.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 06:00:00,-1.57,-5.56,74.25,87598.7,9999,9999,276.2,0.0,-0.0,0.0,999999,999999,999999,9999,311,2.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 07:00:00,-2.0,-6.1,73.55,87642.81,9999,9999,265.4,0.0,-0.0,0.0,999999,999999,999999,9999,310,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 08:00:00,-1.35,-5.99,70.7,87722.2,9999,9999,271.4,66.0,158.63,47.0,999999,999999,999999,9999,308,2.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 09:00:00,-1.17,-5.75,71.05,87801.6,9999,9999,234.8,265.0,762.35,54.0,999999,999999,999999,9999,312,1.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 10:00:00,0.44,-5.24,65.7,87854.52,9999,9999,221.4,413.0,835.57,74.0,999999,999999,999999,9999,310,1.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 11:00:00,1.58,-6.81,53.7,87766.31,9999,9999,209.8,528.0,903.99,78.0,999999,999999,999999,9999,306,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 12:00:00,2.88,-6.45,50.3,87819.24,9999,9999,214.4,601.0,998.62,55.0,999999,999999,999999,9999,305,1.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 13:00:00,2.89,-6.43,50.35,87854.52,9999,9999,206.2,601.0,981.33,62.0,999999,999999,999999,9999,301,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 14:00:00,3.07,-6.62,49.0,87863.35,9999,9999,206.6,536.0,906.71,78.0,999999,999999,999999,9999,300,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 15:00:00,3.05,-7.22,46.85,87907.45,9999,9999,209.0,434.0,888.91,63.0,999999,999999,999999,9999,297,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 16:00:00,2.42,-6.64,51.25,87942.74,9999,9999,209.2,275.0,719.27,65.0,999999,999999,999999,9999,292,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 17:00:00,1.48,-6.34,56.05,88022.14,9999,9999,206.8,109.0,545.59,34.0,999999,999999,999999,9999,270,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 18:00:00,1.64,-10.39,40.45,88092.71,9999,9999,207.4,0.0,-0.0,0.0,999999,999999,999999,9999,262,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 19:00:00,2.6,-12.01,33.2,88189.75,9999,9999,206.4,0.0,-0.0,0.0,999999,999999,999999,9999,277,1.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 20:00:00,2.33,-11.52,35.2,88277.96,9999,9999,204.6,0.0,-0.0,0.0,999999,999999,999999,9999,285,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 21:00:00,1.36,-11.1,39.0,88375.0,9999,9999,201.6,0.0,-0.0,0.0,999999,999999,999999,9999,294,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 22:00:00,-1.7,-10.9,49.5,88445.57,9999,9999,201.6,0.0,-0.0,0.0,999999,999999,999999,9999,301,1.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-20 23:00:00,-5.28,-10.75,65.4,88516.15,9999,9999,200.0,0.0,-0.0,0.0,999999,999999,999999,9999,305,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 00:00:00,-6.93,-10.35,76.6,88613.18,9999,9999,198.6,0.0,-0.0,0.0,999999,999999,999999,9999,305,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 01:00:00,-6.97,-10.19,77.8,88657.29,9999,9999,205.4,0.0,-0.0,0.0,999999,999999,999999,9999,307,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 02:00:00,-6.85,-10.39,75.9,88727.87,9999,9999,218.2,0.0,-0.0,0.0,999999,999999,999999,9999,309,2.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 03:00:00,-7.22,-10.73,76.0,88763.15,9999,9999,236.0,0.0,-0.0,0.0,999999,999999,999999,9999,312,2.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 04:00:00,-7.49,-11.06,75.6,88780.8,9999,9999,233.0,0.0,-0.0,0.0,999999,999999,999999,9999,314,2.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 05:00:00,-7.73,-11.27,75.75,88816.08,9999,9999,236.8,0.0,-0.0,0.0,999999,999999,999999,9999,314,2.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 06:00:00,-7.59,-11.33,74.55,88807.26,9999,9999,233.0,0.0,-0.0,0.0,999999,999999,999999,9999,314,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 07:00:00,-7.73,-11.73,73.0,88816.08,9999,9999,225.0,0.0,-0.0,0.0,999999,999999,999999,9999,315,2.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 08:00:00,-7.02,-11.36,71.15,88798.44,9999,9999,198.2,99.0,577.21,27.0,999999,999999,999999,9999,321,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 09:00:00,-3.61,-8.64,68.1,88869.01,9999,9999,201.4,270.0,766.26,54.0,999999,999999,999999,9999,320,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 10:00:00,-0.24,-7.65,57.4,88904.3,9999,9999,205.8,426.0,885.8,62.0,999999,999999,999999,9999,338,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 11:00:00,2.67,-7.07,48.7,88974.87,9999,9999,208.4,543.0,958.12,61.0,999999,999999,999999,9999,91,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 12:00:00,2.26,-3.7,64.75,88966.05,9999,9999,211.6,585.0,878.59,100.0,999999,999999,999999,9999,94,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 13:00:00,2.73,-4.19,60.35,88921.94,9999,9999,214.8,601.0,948.69,75.0,999999,999999,999999,9999,100,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 14:00:00,2.78,-4.25,59.85,88851.37,9999,9999,233.6,545.0,927.09,72.0,999999,999999,999999,9999,107,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 15:00:00,2.55,-4.04,61.8,88833.72,9999,9999,235.4,437.0,876.2,67.0,999999,999999,999999,9999,102,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 16:00:00,2.1,-3.91,64.45,88842.55,9999,9999,247.8,204.0,225.84,137.0,999999,999999,999999,9999,91,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 17:00:00,1.13,-3.18,72.95,88860.19,9999,9999,262.0,56.0,35.22,51.0,999999,999999,999999,9999,91,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 18:00:00,0.94,-3.71,71.1,88877.83,9999,9999,274.0,0.0,-0.0,0.0,999999,999999,999999,9999,58,0.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 19:00:00,1.37,-4.11,66.9,88913.12,9999,9999,288.6,0.0,-0.0,0.0,999999,999999,999999,9999,20,0.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 20:00:00,0.61,-3.27,75.25,88957.23,9999,9999,293.2,0.0,-0.0,0.0,999999,999999,999999,9999,17,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 21:00:00,0.38,-3.21,76.85,88948.41,9999,9999,284.8,0.0,-0.0,0.0,999999,999999,999999,9999,3,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 22:00:00,0.09,-2.83,80.75,88966.05,9999,9999,297.6,0.0,-0.0,0.0,999999,999999,999999,9999,345,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-21 23:00:00,-0.3,-2.59,84.55,88939.58,9999,9999,295.0,0.0,-0.0,0.0,999999,999999,999999,9999,334,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 00:00:00,-0.43,-2.3,87.2,88948.41,9999,9999,293.8,0.0,-0.0,0.0,999999,999999,999999,9999,327,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 01:00:00,-0.32,-2.19,87.2,88948.41,9999,9999,298.2,0.0,-0.0,0.0,999999,999999,999999,9999,333,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 02:00:00,-0.21,-2.21,86.35,88921.94,9999,9999,300.2,0.0,-0.0,0.0,999999,999999,999999,9999,347,0.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 03:00:00,0.3,-1.92,85.05,88913.12,9999,9999,297.0,0.0,-0.0,0.0,999999,999999,999999,9999,11,0.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 04:00:00,0.27,-1.69,86.65,88895.48,9999,9999,292.0,0.0,-0.0,0.0,999999,999999,999999,9999,28,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 05:00:00,0.1,-1.82,86.9,88833.72,9999,9999,278.6,0.0,-0.0,0.0,999999,999999,999999,9999,24,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 06:00:00,0.07,-1.58,88.65,88833.72,9999,9999,288.2,0.0,-0.0,0.0,999999,999999,999999,9999,36,0.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 07:00:00,0.07,-1.38,90.0,88842.55,9999,9999,290.0,0.0,-0.0,0.0,999999,999999,999999,9999,62,0.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 08:00:00,-0.01,-1.14,92.1,88851.37,9999,9999,294.2,53.0,38.53,48.0,999999,999999,999999,9999,57,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 09:00:00,0.37,-1.39,88.0,88877.83,9999,9999,289.0,92.0,3.48,91.0,999999,999999,999999,9999,73,0.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 10:00:00,0.24,-1.39,88.8,88860.19,9999,9999,285.8,86.0,0.0,86.0,999999,999999,999999,9999,100,0.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 11:00:00,1.26,-0.86,85.8,88869.01,9999,9999,270.4,207.0,9.84,202.0,999999,999999,999999,9999,115,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 12:00:00,1.12,-0.72,87.5,88895.48,9999,9999,290.2,143.0,0.0,143.0,999999,999999,999999,9999,117,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 13:00:00,2.31,-0.82,79.8,88904.3,9999,9999,289.0,209.0,3.57,207.0,999999,999999,999999,9999,118,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 14:00:00,2.33,-0.64,80.75,88833.72,9999,9999,300.8,86.0,0.0,86.0,999999,999999,999999,9999,128,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 15:00:00,2.32,0.03,84.85,88807.26,9999,9999,295.8,81.0,0.0,81.0,999999,999999,999999,9999,128,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 16:00:00,2.17,0.14,86.4,88780.8,9999,9999,288.0,78.0,0.0,78.0,999999,999999,999999,9999,127,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 17:00:00,1.93,0.31,89.0,88780.8,9999,9999,300.6,44.0,6.83,43.0,999999,999999,999999,9999,122,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 18:00:00,1.07,0.31,94.65,88789.62,9999,9999,296.6,0.0,-0.0,0.0,999999,999999,999999,9999,125,0.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 19:00:00,1.5,0.15,90.75,88816.08,9999,9999,294.6,0.0,-0.0,0.0,999999,999999,999999,9999,102,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 20:00:00,0.67,-0.56,91.45,88798.44,9999,9999,288.2,0.0,-0.0,0.0,999999,999999,999999,9999,54,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 21:00:00,0.56,-0.59,92.0,88789.62,9999,9999,286.0,0.0,-0.0,0.0,999999,999999,999999,9999,90,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 22:00:00,0.55,-0.53,92.45,88763.15,9999,9999,289.2,0.0,-0.0,0.0,999999,999999,999999,9999,128,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-22 23:00:00,0.72,-0.73,90.05,88780.8,9999,9999,296.6,0.0,-0.0,0.0,999999,999999,999999,9999,140,0.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 00:00:00,0.79,-0.86,88.75,88754.33,9999,9999,299.8,0.0,-0.0,0.0,999999,999999,999999,9999,48,0.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 01:00:00,0.75,-0.94,88.45,88745.51,9999,9999,296.8,0.0,-0.0,0.0,999999,999999,999999,9999,91,0.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 02:00:00,0.46,-1.14,89.0,88683.76,9999,9999,281.0,0.0,-0.0,0.0,999999,999999,999999,9999,108,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 03:00:00,0.23,-1.19,90.2,88639.65,9999,9999,279.0,0.0,-0.0,0.0,999999,999999,999999,9999,180,0.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 04:00:00,-0.01,-1.3,91.0,88586.72,9999,9999,273.6,0.0,-0.0,0.0,999999,999999,999999,9999,186,0.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 05:00:00,-0.25,-1.66,90.2,88560.25,9999,9999,260.6,0.0,-0.0,0.0,999999,999999,999999,9999,240,0.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 06:00:00,-0.51,-1.93,90.1,88569.08,9999,9999,252.2,0.0,-0.0,0.0,999999,999999,999999,9999,263,0.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 07:00:00,-0.7,-1.93,91.4,88560.25,9999,9999,257.4,0.0,-0.0,0.0,999999,999999,999999,9999,268,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 08:00:00,0.21,-1.5,88.25,88569.08,9999,9999,261.0,104.0,504.27,36.0,999999,999999,999999,9999,276,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 09:00:00,0.69,-0.98,88.55,88577.9,9999,9999,260.0,237.0,420.83,114.0,999999,999999,999999,9999,256,0.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 10:00:00,2.19,-0.89,80.05,88604.36,9999,9999,268.4,209.0,40.33,192.0,999999,999999,999999,9999,172,0.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 11:00:00,3.05,-0.31,78.6,88639.65,9999,9999,256.4,529.0,811.75,112.0,999999,999999,999999,9999,167,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 12:00:00,4.33,0.38,75.5,88595.54,9999,9999,262.8,601.0,899.38,95.0,999999,999999,999999,9999,159,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 13:00:00,4.97,1.05,75.75,88533.79,9999,9999,260.2,430.0,262.0,282.0,999999,999999,999999,9999,157,1.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 14:00:00,5.71,1.32,73.4,88498.5,9999,9999,267.4,337.0,138.36,265.0,999999,999999,999999,9999,156,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 15:00:00,3.57,1.05,83.6,88472.04,9999,9999,266.6,173.0,9.26,169.0,999999,999999,999999,9999,152,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 16:00:00,3.06,0.92,85.85,88480.86,9999,9999,264.0,102.0,3.27,101.0,999999,999999,999999,9999,151,1.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 17:00:00,3.17,0.85,84.75,88480.86,9999,9999,260.4,75.0,86.13,62.0,999999,999999,999999,9999,143,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 18:00:00,4.23,1.44,82.05,88489.68,9999,9999,269.0,0.0,-0.0,0.0,999999,999999,999999,9999,153,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 19:00:00,3.94,1.28,82.8,88542.61,9999,9999,264.6,0.0,-0.0,0.0,999999,999999,999999,9999,176,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 20:00:00,3.36,1.23,85.95,88569.08,9999,9999,271.0,0.0,-0.0,0.0,999999,999999,999999,9999,206,0.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 21:00:00,3.14,0.89,85.15,88577.9,9999,9999,273.4,0.0,-0.0,0.0,999999,999999,999999,9999,240,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 22:00:00,2.96,0.37,83.1,88551.43,9999,9999,266.8,0.0,-0.0,0.0,999999,999999,999999,9999,265,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-23 23:00:00,2.7,-0.18,81.35,88577.9,9999,9999,261.4,0.0,-0.0,0.0,999999,999999,999999,9999,251,0.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-24 00:00:00,2.32,-0.68,80.55,88586.72,9999,9999,251.2,0.0,-0.0,0.0,999999,999999,999999,9999,254,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-24 01:00:00,1.99,-1.16,79.65,88613.18,9999,9999,236.2,0.0,-0.0,0.0,999999,999999,999999,9999,278,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-24 02:00:00,1.44,-1.52,80.7,88604.36,9999,9999,243.2,0.0,-0.0,0.0,999999,999999,999999,9999,291,0.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-24 03:00:00,0.74,-1.64,84.1,88560.25,9999,9999,234.6,0.0,-0.0,0.0,999999,999999,999999,9999,292,0.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-24 04:00:00,-0.27,-1.73,89.85,88516.15,9999,9999,237.0,0.0,-0.0,0.0,999999,999999,999999,9999,303,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-24 05:00:00,-2.0,-2.89,93.6,88524.97,9999,9999,247.4,0.0,-0.0,0.0,999999,999999,999999,9999,318,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-24 06:00:00,-3.03,-3.72,94.95,88533.79,9999,9999,244.4,0.0,-0.0,0.0,999999,999999,999999,9999,322,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-24 07:00:00,-3.29,-3.96,95.15,88533.79,9999,9999,253.4,0.0,-0.0,0.0,999999,999999,999999,9999,317,1.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-24 08:00:00,-2.24,-3.61,90.35,88524.97,9999,9999,270.8,59.0,42.86,53.0,999999,999999,999999,9999,314,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-02-24 09:00:00,-0.36,-1.88,89.5,88613.18,9999,9999,282.0,37.0,0.0,37.0,999999,999999,999999,9999,311,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
