GloHorzRad,DifHorzRad,DryBulb
178.1799927,81.86000061,27.57999992
62.22000122,28.59000015,25.20000076
0,0,23.10000038
0,0,21.60000038
0,0,20.62000084
0,0,19.97999954
0,0,19.5
0,0,19
0,0,18.29999924
0,0,17.38999939
0,0,16.89999962
8.880000114,1.950000048,17.40999985
118.8199997,16.70000076,18.71999931
243.4499969,34.20999908,20.48999977
379.9700012,53.40000153,22.39999962
514.4099731,72.29000092,24.18000031
630.5900269,88.62000275,25.79000092
404.8900146,88.98999786,27.29999924
750.2700195,105.4400024,28.71999931
736.7800293,103.5400009,30.11000061
674.5599976,94.80000305,31.5
572.5300293,80.45999908,32.79999924
444.6600037,62.49000168,33.40000153
307.1799927,43.16999817,33.11000061
175.4400024,24.65999985,32.34000015
34.79999924,7.650000095,31.21999931
0,0,29.89999962
0,0,28.51000023
0,0,27.07999992
0,0,25.65999985
0,0,24.27000046
0,0,22.94000053
0,0,21.70000076
0,0,20.64999962
0,0,20.20000076
16.15999985,1.49000001,20.78000069
123.0699997,11.35999966,22.25
252.1799927,23.28000069,24.19000053
393.6199951,36.34000015,26.20000076
532.9099731,49.20000076,27.95999908
653.289978,60.31999969,29.48999977
738.7600098,68.20999908,30.93000031
777.289978,71.76000214,32.38000107
763.3099976,70.47000122,33.95999908
698.8499756,64.51999664,35.79999924
593.1400146,54.75999832,37.20000076
460.6600037,42.52999878,36.84000015
318.2200012,29.37999916,35.90000153
181.7400055,16.78000069,34.59999847
63.45999908,5.860000134,33.15999985
0,0,31.79999924
0,0,30.68000031
0,0,29.69000053
0,0,28.69000053
0,0,27.51000023
0,0,26
0,0,24
0,0,21.67000008
0,0,20.5
14.19999981,3.609999895,20.94000053
63.77999878,63.77999878,22.10000038
222.5800018,56.61000061,23.73999977
204.1000061,204.1000061,25.60000038
470.4599915,119.6500015,27.47999954
595.6199951,99.76000214,29.30999947
673.5599976,112.8199997,31.07999992
708.7000122,118.6999969,32.75999832
673.9199829,171.3899994,34.34000015
637.1799927,106.7200012,35.79999924
523.6599731,133.1799927,36.70000076
419.9700012,70.33999634,36.27000046
290.0899963,48.59000015,35.15000153
165.6399994,27.73999977,33.58000183
55.97000122,14.22999954,31.81999969
0,0,30.10000038
0,0,28.62999916
0,0,27.37999916
0,0,26.29000092
0,0,25.29999924
0,0,24.31999969
0,0,23.29999924
0,0,22.28000069
0,0,21.79999924
13.43999958,3.950000048,22.06999969
109.0500031,21.64999962,22.75
223.6699982,44.40999985,23.62000084
349.25,69.33999634,24.5
448.8699951,132.0099945,25.22999954
579.8300171,115.1200027,25.94000053
622.3599854,183.0399933,26.77000046
689.9500122,136.9900055,27.90999985
643.0700073,189.1300049,29.53000069
345.8299866,345.8299866,31.79999924
499.6499939,146.9499969,33.70000076
408.7999878,81.16999817,33.38999939
282.3299866,56.06000137,32.59000015
161.1600037,32,31.45000076
53.31000137,15.68000031,30.17000008
0,0,28.89999962
0,0,27.79000092
0,0,26.82999992
0,0,26
0,0,25.26000023
0,0,24.56999969
0,0,23.89999962
0,0,23.28000069
0,0,23
12.18000031,5.019999981,23.12999916
154.8000031,44.75,23.60000038
317.769989,91.84999847,24.56999969
303.6000061,125.0999985,26.20000076
241.5299988,241.5299988,28.52000046
504.1799927,207.75,31.15999985
334.9400024,334.9400024,33.63999939
599.9799805,247.2299957,35.47999954
346.0899963,346.0899963,36.20000076
539.4000244,222.2700043,34.29999924
748.3099976,216.3099976,31.77000046
355.4200134,146.4600067,29.63999939
144.1600037,144.1600037,27.89999962
82.25,82.25,26.53000069
48.70999908,20.06999969,25.5
0,0,24.79999924
0,0,24.38999939
0,0,24.20999908
0,0,24.13999939
0,0,24.11000061
0,0,24.03000069
0,0,23.79999924
0,0,23.42000008
0,0,23.20000076
12.61999989,8.199999809,23.46999931
36.79999924,36.79999924,24.14999962
75.61000061,75.61000061,25.02000046
318.769989,207.1999969,25.89999962
431.8200073,280.6900024,26.61000061
196.25,196.25,27.18000031
598.9299927,389.3099976,27.67000008
233.5599976,233.5599976,28.14999962
229.3600006,229.3600006,28.67000008
209.9700012,209.9700012,29.29999924
178.1699982,178.1699982,29.79999924
373.230011,242.6000061,29.55999947
95.48000336,95.48000336,28.96999931
54.45000076,54.45000076,28.20000076
18.89999962,18.89999962,27.40999985
0,0,26.79999924
0,0,26.46999931
0,0,26.30999947
0,0,26.13999939
0,0,25.79999924
0,0,25.11000061
0,0,23.89999962
0,0,22.27000046
0,0,21.39999962
12.90999985,3.680000067,21.42000008
103.1299973,29.37000084,21.54000092
124.6200027,124.6200027,21.89999962
331.6499939,94.45999908,22.60000038
455.9700012,87.23000336,23.71999931
559.2299805,106.9800034,25.13999939
623.4299927,177.5700073,26.70000076
665.6300049,127.3399963,28.23999977
653.6500244,125.0500031,29.59000015
589.7199707,167.9700012,30.60000038
507.6900024,97.12000275,31.13999939
394.0700073,75.38999939,31.29999924
271.9400024,52.02000046,31.04999924
152.7200012,43.5,30.38999939
53.63999939,10.26000023,29.48999977
0,0,28.5
0,0,27.54999924
0,0,26.60000038
0,0,25.60000038
0,0,24.5
0,0,23.21999931
0,0,21.70000076
0,0,20.09000015
0,0,19.29999924
8.590000153,1.50999999,19.84000015
119.0199966,12.68000031,21.22999954
245.1999969,26.11000061,23.10000038
383.5299988,40.84999847,25.10000038
519.8300171,55.36000061,26.93000031
637.6500244,67.91000366,28.54000092
721.3400269,76.81999969,29.94000053
759.0800171,80.83999634,31.12999916
745.4099731,79.38999939,32.11000061
682.3200073,72.66999817,32.90000153
578.8499756,61.65000153,33.47000122
449.2099915,47.84000015,33.70000076
309.8699951,33,33.38000107
176.4299927,18.79000092,32.54999924
60.88000107,6.480000019,31.37000084
0,0,30
0,0,28.60000038
0,0,27.21999931
0,0,25.87999916
0,0,24.62999916
0,0,23.48999977
0,0,22.5
0,0,21.71999931
0,0,21.39999962
12.69999981,3.619999886,21.77000046
116.5500031,22.32999992,22.70999908
240.5099945,46.08000183,23.96999931
376.4200134,72.12000275,25.29999924
461.7099915,131.6699982,26.5
332.75,332.75,27.60000038
640.8900146,182.7700043,28.68000031
745.5200195,142.8300018,29.79999924
732.0900269,140.2599945,31.04999924
606.2000122,172.8800049,32.5
302.0400085,302.0400085,33.59999847
398.9400024,113.7699966,33.33000183
304.0599976,58.25,32.63999939
172.9600067,33.13999939,31.69000053
59.45999908,11.39000034,30.65999985
0,0,29.70000076
0,0,28.94000053
0,0,28.30999947
0,0,27.67000008
0,0,26.90999985
0,0,25.88999939
0,0,24.5
0,0,22.84000015
0,0,22
17.29000092,8.079999924,22.28000069
147.0299988,68.70999908,23
303.9700012,142.0399933,24
175.5599976,175.5599976,25.10000038
238.1100006,238.1100006,26.17000008
292.2099915,292.2099915,27.21999931
896.6400146,419,28.31999969
347.9599915,347.9599915,29.53000069
341.6900024,341.6900024,30.89999962
312.7200012,312.7200012,32.5
265.2200012,265.2200012,33.70000076
557.8800049,260.6900024,33.22000122
384.4700012,179.6600037,32.04000092
80.55999756,80.55999756,30.56999969
27.56999969,27.56999969,29.21999931
0,0,28.39999962
0,0,28.20000076
0,0,27.75
0,0,26.95000076
0,0,26.02000046
0,0,25.13999939
0,0,24.5
0,0,24.25
0,0,24.32999992
4.909999847,4.909999847,24.61000061
42.90000153,42.90000153,24.97999954
88.87999725,88.87999725,25.30999947
139.3200073,139.3200073,25.5
189.0500031,189.0500031,25.45999908
232.0500031,232.0500031,25.22999954
262.6000061,262.6000061,24.90999985
276.3800049,276.3800049,24.56999969
271.3900146,271.3900146,24.30999947
248.3600006,248.3600006,24.20000076
210.6000061,210.6000061,23.76000023
163.3000031,163.3000031,22.84000015
112.4800034,112.4800034,22.04999924
63.83000183,63.83000183,22
21.73999977,21.73999977,23.01000023
0,0,24.20000076
0,0,24.63999939
0,0,24.36000061
0,0,23.59000015
0,0,22.59000015
0,0,21.61000061
0,0,20.89999962
0,0,20.62999916
0,0,20.60000038
10.73999977,4.059999943,20.62999916
150.3300018,39.02000046,20.72999954
312.1400146,81.01999664,20.90999985
315.7600098,119.4499969,21.20000076
428.6600037,162.1600037,21.60000038
816.2399902,211.8600006,22.13999939
595.6799927,225.3500061,22.80999947
368.2900085,368.2900085,23.63999939
615.6599731,232.8999939,24.62999916
563.3599854,213.1199951,25.79999924
280.5499878,280.5499878,27.01000023
217.4600067,217.4600067,27.60000038
149.6900024,149.6900024,27.29000092
84.83999634,84.83999634,26.54999924
48.93999863,18.51000023,25.71999931
0,0,25.10000038
0,0,24.92000008
0,0,25.03000069
0,0,25.17000008
0,0,25.09000015
0,0,24.54999924
0,0,23.29999924
0,0,21.43000031
0,0,20.39999962
14.02999973,0.720000029,20.87000084
131.2799988,6.769999981,22.02000046
273.2900085,14.07999992,23.45999908
429.1700134,22.12000084,24.79999924
582.9000244,30.04000092,25.76000023
715.8900146,36.90000153,26.45000076
810.3800049,41.77000046,27.07999992
853.0200195,43.95999908,27.86000061
837.5999756,43.16999817,29
766.3699951,39.5,30.70000076
649.5800171,33.47999954,32.20000076
503.3099976,25.94000053,31.95999908
346.2200012,17.84000015,31.34000015
195.9400024,10.10000038,30.47999954
66,3.400000095,29.52000046
0,0,28.60000038
0,0,27.84000015
0,0,27.20000076
0,0,26.62000084
0,0,26.05999947
0,0,25.44000053
0,0,24.70000076
0,0,23.89999962
0,0,23.5
7.079999924,1.370000005,23.79999924
122.9000015,14.69999981,24.56999969
256.5400085,30.69000053,25.67000008
226.3200073,43.68000031,26.89999962
548.039978,65.55999756,28.12999916
377.8500061,72.93000031,29.29999924
762.289978,91.19999695,30.37000084
802.460022,96,31.29999924
787.9299927,94.26000214,32.06000137
720.8400269,86.23999786,32.59999847
610.8499756,73.08000183,32.90999985
473.1099854,56.59999847,33
325.2099915,38.90999985,32.68000031
183.75,21.97999954,31.85000038
61.49000168,7.360000134,30.71999931
0,0,29.5
0,0,28.34000015
0,0,27.23999977
0,0,26.15999985
0,0,25.03000069
0,0,23.82999992
0,0,22.5
0,0,21.14999962
0,0,20.5
10.10000038,6.110000134,20.73999977
39.79999924,39.79999924,21.34000015
83.31999969,83.31999969,22.09000015
131.1199951,131.1199951,22.79999924
461.8500061,279.3800049,23.32999992
219.1100006,219.1100006,23.76000023
248.1199951,248.1199951,24.21999931
261.2200012,261.2200012,24.85000038
664.4000244,401.8999939,25.76000023
234.6199951,234.6199951,27.10000038
198.7700043,198.7700043,28.75
398.6099854,241.1199951,29.60000038
273.7799988,165.6100006,29.18000031
154.4299927,93.41000366,28.17000008
51.31999969,31.04000092,26.97999954
0,0,26
0,0,25.52000046
0,0,25.45000076
0,0,25.61000061
0,0,25.79000092
0,0,25.81999969
0,0,25.5
0,0,24.80999947
0,0,24.39999962
9.149999619,5.920000076,24.45999908
98.51000214,63.74000168,24.63999939
75.94999695,75.94999695,24.97999954
119.6699982,119.6699982,25.5
162.8300018,162.8300018,26.20000076
200.1799927,200.1799927,27.04000092
617.6300049,399.6700134,27.93000031
238.7100067,238.7100067,28.79999924
638.4699707,413.1600037,29.57999992
214.3699951,214.3699951,30.20000076
181.5599976,181.5599976,30.5
382.7200012,247.6600037,30.17000008
96.41000366,96.41000366,29.34000015
54.27999878,54.27999878,28.28000069
17.89999962,17.89999962,27.25
0,0,26.5
0,0,26.20999908
0,0,26.23999977
0,0,26.35000038
0,0,26.29999924
0,0,25.86000061
0,0,24.79999924
0,0,23.19000053
0,0,22.29999924
8.420000076,2.74000001,22.45000076
56.54999924,56.54999924,22.89999962
202.8800049,66.05000305,23.62999916
335.980011,74.94999695,24.60000038
435.7999878,141.8699951,25.79999924
562.5999756,125.5100021,27.13999939
637.3599854,142.1900024,28.54000092
639.3400269,208.1399994,29.93000031
658.9099731,146.9900055,31.20999908
602.5599976,134.4199982,32.29999924
486.0599976,158.2400055,32.90000153
375.9200134,122.3799973,32.54000092
151.3999939,151.3999939,31.57999992
85.06999969,85.06999969,30.20999908
27.81999969,27.81999969,28.62000084
0,0,27
0,0,25.61000061
0,0,25
0,0,25.37999916
0,0,26.28000069
0,0,27.39999962
0,0,28.39999962
0,0,29.03000069
0,0,29.34000015
11.27000046,0.230000004,29.45000076
138.0399933,2.809999943,29.47999954
291.980011,5.949999809,29.55999947
461.2999878,9.390000343,29.79999924
628.5200195,12.80000019,30.29999924
773.3200073,15.75,31
876.2700195,17.84000015,31.84000015
922.7399902,18.79000092,32.72000122
905.9500122,18.45000076,33.56999969
828.3599854,16.87000084,34.29999924
701.1699829,14.27999973,34.70000076
542,11.03999996,34.36000061
371.25,7.559999943,33.49000168
208.1499939,4.239999771,32.29000092
67.45999908,1.370000005,30.98999977
0,0,29.79999924
0,0,28.87000084
0,0,28.14999962
0,0,27.53000069
0,0,26.88999939
0,0,26.11000061
0,0,25.10000038
0,0,23.90999985
0,0,23.29999924
11.64999962,5.610000134,23.52000046
154.3899994,74.34999847,24.12999916
106.7699966,106.7699966,25.06999969
168.9299927,168.9299927,26.29999924
707.289978,340.6099854,27.71999931
283.5299988,283.5299988,29.17000008
321.3599854,321.3599854,30.44000053
338.4299927,338.4299927,31.35000038
332.2600098,332.2600098,31.70000076
932.710022,449.1600037,31
257.0400085,257.0400085,30.01000023
198.5700073,198.5700073,29.10000038
417.2099915,200.9199982,28.23999977
76.01000214,76.01000214,27.42000008
24.39999962,24.39999962,26.61000061
0,0,25.79999924
0,0,24.97999954
0,0,24.18000031
0,0,23.43000031
0,0,22.77000046
0,0,22.25
0,0,21.89999962
0,0,21.73999977
0,0,21.70000076
5,2.960000038,21.84000015
72.69999695,42.93999863,22.20000076
155.0299988,91.55999756,22.64999962
245.6699982,145.0800018,23.10000038
171.2200012,171.2200012,23.45999908
210.8500061,210.8500061,23.80999947
468.0400085,276.4100037,24.23999977
492.9700012,291.1300049,24.87000084
483.9599915,285.8099976,25.78000069
442.3699951,261.2399902,27.10000038
374.2000122,220.9900055,28.69000053
147.5500031,147.5500031,29.5
197.4700012,116.6200027,29.22999954
56.27999878,56.27999878,28.55999947
35.00999832,20.68000031,27.68000031
0,0,26.79999924
0,0,26.06999969
0,0,25.48999977
0,0,25
0,0,24.54999924
0,0,24.10000038
0,0,23.60000038
0,0,23.05999947
0,0,22.79999924
6.179999828,1.909999967,23.10000038
100.0999985,30.87000084,23.85000038
286.5599976,60.09000015,24.82999992
340.2999878,104.9400024,25.79999924
273.0100098,273.0100098,26.59000015
572.6300049,176.5899963,27.22999954
381.4299927,381.4299927,27.82999992
684.0100098,210.9400024,28.45999908
394.4400024,394.4400024,29.21999931
613.6699829,189.25,30.20000076
693.5499878,145.4299927,31
535.1400146,112.2200012,30.70999908
273.3500061,84.30000305,29.97999954
203.3699951,42.65000153,28.97999954
47.81000137,14.73999977,27.88999939
0,0,26.89999962
0,0,26.14999962
0,0,25.61000061
0,0,25.23999977
0,0,24.95999908
0,0,24.73999977
0,0,24.5
0,0,24.22999954
0,0,24.10000038
1.559999943,1.559999943,24.17000008
28.82999992,28.82999992,24.39999962
62.02999878,62.02999878,24.82999992
98.62000275,98.62000275,25.5
134.8099976,134.8099976,26.40999985
166.1799927,166.1799927,27.40999985
188.5,188.5,28.35000038
198.5800018,198.5800018,29.03000069
194.9400024,194.9400024,29.29999924
178.1199951,178.1199951,28.5
150.5599976,150.5599976,27.42000008
116.0899963,116.0899963,26.5
79.16000366,79.16000366,25.76000023
43.95000076,43.95000076,25.20000076
13.64999962,13.64999962,24.85000038
0,0,24.70000076
0,0,24.75
0,0,24.87999916
0,0,24.96999931
0,0,24.87000084
0,0,24.45999908
0,0,23.60000038
0,0,22.37000084
0,0,21.70000076
1.539999962,1.539999962,21.69000053
33.22000122,33.22000122,21.68000031
71.84999847,71.84999847,21.73999977
114.4400024,114.4400024,21.89999962
156.5800018,156.5800018,22.20999908
193.1100006,193.1100006,22.65999985
219.1100006,219.1100006,23.21999931
230.8600006,230.8600006,23.86000061
226.6199951,226.6199951,24.55999947
207.0200043,207.0200043,25.29999924
174.9199982,174.9199982,25.79999924
134.7799988,134.7799988,25.72999954
91.79000092,91.79000092,25.54999924
50.81000137,50.81000137,25.29000092
15.57999992,15.57999992,24.98999977
0,0,24.70000076
0,0,24.44000053
0,0,24.20000076
0,0,23.96999931
0,0,23.73999977
0,0,23.47999954
0,0,23.20000076
0,0,22.87999916
0,0,22.54999924
1.149999976,1.149999976,22.27000046
30.20999908,30.20999908,22.06999969
65.66000366,65.66000366,22
104.7799988,104.7799988,22.10000038
143.5,143.5,22.40999985
177.0899963,177.0899963,22.88999939
200.9900055,200.9900055,23.53000069
211.7899933,211.7899933,24.29000092
207.8899994,207.8899994,25.12000084
189.8699951,189.8699951,26
160.3600006,160.3600006,26.81999969
123.4800034,123.4800034,27.20000076
83.98000336,83.98000336,27.10000038
46.34999847,46.34999847,26.85000038
14.02000046,14.02000046,26.53000069
0,0,26.20000076
0,0,25.92000008
0,0,25.69000053
0,0,25.46999931
0,0,25.25
0,0,25
0,0,24.70000076
0,0,24.37000084
0,0,24.20000076
2.839999914,0.860000014,24.23999977
57.56000137,57.56000137,24.42000008
125.8199997,125.8199997,24.78000069
201.1799927,201.1799927,25.39999962
275.8099976,275.8099976,26.30999947
579.75,176.1100006,27.45000076
761.8099976,157,28.73999977
802.8400269,165.4600067,30.12000084
788.0300293,162.4100037,31.5
719.5900269,148.3000031,32.79999924
524.8699951,159.4400024,33.59999847
237.2100067,237.2100067,33.40999985
274.269989,83.31999969,32.90000153
88.65000153,88.65000153,32.18000031
26.43000031,26.43000031,31.35000038
0,0,30.5
0,0,29.71999931
0,0,29.02000046
0,0,28.37999916
0,0,27.79000092
0,0,27.23999977
0,0,26.70000076
0,0,26.21999931
0,0,26
2.220000029,0.200000003,26.31999969
113.5899963,10.22000027,27.09000015
249.6999969,22.46999931,28.07999992
400.0799866,36,29
549.0700073,49.40000153,29.68000031
678.3599854,61.04000092,30.17000008
770.4199829,69.31999969,30.62999916
812.0200195,73.05999756,31.18000031
797.0100098,71.70999908,31.95000076
727.6199951,65.47000122,33.09999847
613.9899902,55.24000168,34.09999847
472.019989,42.47000122,33.81000137
320.1099854,28.79999924,33.06000137
175.5700073,15.80000019,32.04000092
51.54000092,4.639999866,30.93000031
0,0,29.89999962
0,0,29.10000038
0,0,28.47999954
0,0,27.95000076
0,0,27.42000008
0,0,26.79999924
0,0,26
0,0,25.06999969
0,0,24.60000038
0.920000017,0.25999999,24.86000061
101.8899994,19.52000046,25.53000069
211.4900055,60.31000137,26.39999962
361.8200073,69.30999756,27.29999924
497.1099854,95.22000122,28.06999969
576.7800293,164.4700012,28.71999931
698.1799927,133.7400055,29.26000023
735.9699707,140.9799957,29.72999954
677.9500122,193.3099976,30.17000008
363.4700012,363.4700012,30.60000038
521.9000244,148.8200073,31.01000023
400.8999939,114.3099976,31.20000076
271.4700012,77.41000366,31.03000069
148.3800049,42.31000137,30.57999992
45.65999985,8.75,29.96999931
0,0,29.29999924
0,0,28.65999985
0,0,28.05999947
0,0,27.45999908
0,0,26.85000038
0,0,26.20000076
0,0,25.5
0,0,24.76000023
0,0,24.14999962
0,0,23.89999962
89.91000366,57.41999817,23.97999954
200.1100006,127.7900009,24.13999939
322.0299988,205.6499939,24.29999924
168.6699982,168.6699982,24.37999916
208.6499939,208.6499939,24.43000031
622.710022,397.6799927,24.56999969
250.0099945,250.0099945,24.87999916
245.3600006,245.3600006,25.45999908
223.8899994,223.8899994,26.39999962
495.6499939,316.5400085,27.69000053
144.8600006,144.8600006,28.87999916
97.94000244,97.94000244,29.39999962
140.0700073,89.44999695,28.70999908
15.14000034,15.14000034,27.10000038
0,0,25.29999924
0,0,23.87999916
0,0,22.87000084
0,0,22.15999985
0,0,21.62999916
0,0,21.19000053
0,0,20.70000076
0,0,20.12000084
0,0,19.62000084
0,0,19.39999962
109.5699997,10.53999996,19.84000015
245.5,23.62000084,21.01000023
396,38.09999847,22.70000076
545.3300171,52.45999908,24.68000031
675.0499878,64.94000244,26.69000053
767.460022,73.83000183,28.45999908
809.2399902,77.84999847,29.71999931
794.1699829,76.40000153,30.20000076
724.5,69.69999695,28.79999924
610.4699707,58.72999954,26.82999992
468.1000061,45.02999878,25.05999947
315.9599915,30.39999962,23.52000046
171.4400024,16.48999977,22.26000023
47.75999832,4.599999905,21.30999947
0,0,20.70000076
0,0,20.45000076
0,0,20.45000076
0,0,20.60000038
0,0,20.77000046
0,0,20.85000038
0,0,20.70000076
0,0,20.28000069
0,0,19.81999969
0,0,19.60000038
124.8099976,3.720000029,20.40999985
281.6000061,8.399999619,22.37999916
455.3299866,13.57999992,24.79999924
627.7999878,18.71999931,27.07999992
777.6699829,23.19000053,29.10000038
884.460022,26.37999916,30.85000038
932.75,27.81999969,32.29999924
915.3300171,27.29999924,33.45999908
834.8200073,24.89999962,34.29999924
703.0499878,20.96999931,34.70000076
538.5999756,16.05999947,34.36999893
362.9200134,10.81999969,33.50999832
196.1600037,5.849999905,32.33000183
53.58000183,1.600000024,31.03000069
0,0,29.79999924
0,0,28.79999924
0,0,27.97999954
0,0,27.22999954
0,0,26.45000076
0,0,25.54000092
0,0,24.39999962
0,0,23.02000046
0,0,21.81999969
0,0,21.29999924
122,4.369999886,22.42000008
277.269989,9.93999958,24.97999954
449.4500122,16.12000084,27.79999924
620.4799805,22.25,29.93000031
769.1400146,27.57999992,31.34000015
875.1099854,31.37999916,32.22000122
923.0200195,33.09999847,32.75999832
905.7399902,32.47999954,33.15000153
825.8499756,29.61000061,33.59999847
695.1199951,24.92000008,34
532.0200195,19.07999992,33.68999863
357.8599854,12.82999992,32.86999893
192.6399994,6.909999847,31.73999977
51.52000046,1.850000024,30.48999977
0,0,29.29999924
0,0,28.31999969
0,0,27.52000046
0,0,26.79000092
0,0,26.04999924
0,0,25.21999931
0,0,24.20000076
0,0,22.98999977
0,0,21.95000076
0,0,21.5
107.6200027,9.81000042,22.10000038
246.4700012,22.45999908,23.53000069
400.5599976,36.49000168,25.20000076
553.7000122,50.45000076,26.64999962
686.8699951,62.58000183,27.85000038
781.8099976,71.23000336,28.87999916
824.75,75.13999939,29.85000038
809.2600098,73.73000336,30.81999969
737.6799927,67.20999908,31.89999962
620.5599976,56.54000092,32.70000076
474.4899902,43.22999954,32.40000153
318.5799866,29.03000069,31.60000038
170.7799988,15.56000042,30.45999908
44.65000153,4.070000172,29.13999939
0,0,27.79999924
0,0,26.56999969
0,0,25.46999931
0,0,24.52000046
0,0,23.70000076
0,0,23.03000069
0,0,22.5
0,0,22.11000061
0,0,21.87999916
0,0,21.79999924
55.43000031,16.88999939,22.12999916
127.9499969,38.97999954,22.93000031
433.2999878,89.59999847,23.89999962
288.6099854,87.93000031,24.79999924
358.2999878,109.1600037,25.62000084
408,124.3000031,26.40999985
894.5599976,184.9700012,27.20000076
422.3699951,128.6699982,28.04999924
799.8499756,165.3899994,29
672.4699707,139.0500031,29.70000076
513.6500244,106.2099991,29.54999924
344.2200012,71.18000031,29.13999939
183.7200012,37.99000168,28.55999947
22.56999969,6.869999886,27.88999939
0,0,27.20000076
0,0,26.55999947
0,0,25.97999954
0,0,25.44000053
0,0,24.92000008
0,0,24.40999985
0,0,23.89999962
0,0,23.38999939
0,0,22.94000053
0,0,22.62999916
30.39999962,30.39999962,22.54999924
70.76999664,70.76999664,22.78000069
115.6500015,115.6500015,23.39999962
160.3000031,160.3000031,24.43000031
199.1600037,199.1600037,25.62999916
226.8800049,226.8800049,26.71999931
239.4199982,239.4199982,27.40999985
234.8899994,234.8899994,27.39999962
213.9900055,213.9900055,26.60000038
179.8099976,179.8099976,25.57999992
137.1999969,137.1999969,24.57999992
91.76000214,91.76000214,23.73999977
48.75999832,48.75999832,23.17000008
12.13000011,12.13000011,23
0,0,23.20000076
0,0,23.29000092
0,0,23.17000008
0,0,22.89999962
0,0,22.52000046
0,0,22.06999969
0,0,21.60000038
0,0,21.15999985
0,0,20.82999992
0,0,20.70000076
59.79000092,10.36999989,21.18000031
239.9400024,25.04000092,22.32999992
393.2099915,41.04000092,23.70000076
545.8200073,56.97000122,24.93000031
678.6900024,70.83999634,26
773.4899902,80.73000336,26.94000053
816.3800049,85.20999908,27.80999947
800.9099731,83.59999847,28.63999939
729.4199829,76.12999725,29.5
612.5300293,63.93000031,30.10000038
466.8599854,48.72999954,29.84000015
311.6300049,32.52999878,29.19000053
164.7899933,17.20000076,28.31999969
39.88000107,4.159999847,27.39999962
0,0,26.60000038
0,0,26.05999947
0,0,25.71999931
0,0,25.52000046
0,0,25.35000038
0,0,25.13999939
0,0,24.79999924
0,0,24.29000092
0,0,23.80999947
0,0,23.60000038
69.88999939,40.93000031,23.75
79.75,79.75,24.17000008
131.0899963,131.0899963,24.79999924
378.4400024,221.6300049,25.57999992
470.9500122,275.8099976,26.44000053
258.5799866,258.5799866,27.30999947
566.8499756,331.9700012,28.12000084
556.0700073,325.6600037,28.80999947
243.8000031,243.8000031,29.29999924
424.8800049,248.8300018,29.5
155.7799988,155.7799988,29.30999947
215.4799957,126.1900024,28.82999992
113.3899994,66.41000366,28.15999985
12.82999992,12.82999992,27.40999985
0,0,26.70000076
0,0,26.11000061
0,0,25.62999916
0,0,25.22999954
0,0,24.87999916
0,0,24.54999924
0,0,24.20000076
0,0,23.82999992
0,0,23.53000069
0,0,23.39999962
34.97000122,34.97000122,23.45000076
83.65000153,83.65000153,23.61000061
137.9299927,137.9299927,23.89999962
192.0299988,192.0299988,24.31999969
239.1699982,239.1699982,24.84000015
272.8299866,272.8299866,25.45000076
288.0599976,288.0599976,26.11000061
282.5700073,282.5700073,26.79999924
257.1799927,257.1799927,27.5
215.6900024,215.6900024,28.12000084
164.0299988,164.0299988,28.39999962
109.0299988,109.0299988,28.29000092
57.08000183,57.08000183,28
12.98999977,12.98999977,27.61000061
0,0,27.20000076
0,0,26.82999992
0,0,26.51000023
0,0,26.21999931
0,0,25.94000053
0,0,25.68000031
0,0,25.39999962
0,0,25.12000084
0,0,24.88999939
0,0,24.79999924
77.59999847,44.70000076,24.87000084
82.97000122,82.97000122,25.17000008
137.2400055,137.2400055,25.79999924
191.3699951,191.3699951,26.81999969
238.5599976,238.5599976,28.10000038
615.3099976,354.4400024,29.43000031
287.519989,287.519989,30.61000061
637.3400269,367.1300049,31.46999931
579.9000244,334.0400085,31.79999924
486.0299988,279.9700012,31.57999992
163.3500061,163.3500061,31.04000092
108.3399963,108.3399963,30.35000038
127.5199966,73.44999695,29.69000053
28.04999924,16.15999985,29.20999908
0,0,29.10000038
0,0,29.29999924
0,0,29.10000038
0,0,28.51000023
0,0,27.78000069
0,0,27.15999985
0,0,26.89999962
0,0,26.71999931
0,0,26.28000069
0,0,25.70000076
26.39999962,26.39999962,25.12000084
64.45999908,64.45999908,24.68000031
106.9700012,106.9700012,24.5
149.3999939,149.3999939,24.42000008
186.4100037,186.4100037,24.25
212.8399963,212.8399963,24.10000038
224.8099976,224.8099976,24.04000092
220.4900055,220.4900055,24.07999992
200.5500031,200.5500031,24.20000076
167.9700012,167.9700012,24.37999916
127.4300003,127.4300003,24.56999969
84.33000183,84.33000183,24.75
43.68000031,43.68000031,24.87000084
9.260000229,9.260000229,24.89999962
0,0,24.79999924
0,0,24.54000092
0,0,24.15999985
0,0,23.72999954
0,0,23.28000069
0,0,22.88999939
0,0,22.60000038
0,0,22.45000076
0,0,22.39999962
0,0,22.39999962
85.37999725,23.81999969,22.89999962
123.7900009,123.7900009,24.09000015
350.8900146,97.87000275,25.5
490.8900146,136.9199982,26.73999977
879.539978,164.2100067,27.78000069
700.3300171,195.3399963,28.67000008
739.8499756,206.3699951,29.45000076
426.2099915,426.2099915,30.18000031
659.7399902,184.0200043,30.89999962
552.1900024,154.0200043,31.39999962
245.7700043,245.7700043,31.22999954
276.2200012,77.05000305,30.79000092
204.1100006,38.11000061,30.17000008
