,0,1,2,3,4,5,6,7,8,9
2126,368.0,126.0,416.45842559416707,50.0,52.0,143.59183246889384,131.0,2099.0877305702147,50.0,51.0
2127,2546.0,54.0,1367.427416575375,335.3078339017766,2842.8016009400512,219.71830442990338,59.0,134.9621445042148,50.0,51.0
2128,294.7619384289375,220.89395091449353,249.2532980702391,122.0,1373.4776633309195,279.71830442990336,234.1427521882048,310.2163268992962,225.0601066287054,215.81419032774633
2129,2547.6278689374863,277.19040109717696,426.1539731565364,62.6312567744282,432.2593995162344,219.71830442990338,306.1427521882048,2482.580856920486,2641.2186897879874,51.0
2130,591.5398087820664,301.89395091449353,471.6772991005703,182.0,2496.2777622006765,168.0,564.2650905305009,386.2163268992962,426.0601066287054,51.0
2131,2902.8334692185254,433.89395091449353,612.8772173391392,150.0,369.2048294647532,424.55022451324646,2114.0,528.7562250134755,332.3657226737447,51.0
2132,102.0,2486.190401097177,533.0999156052624,122.0,2926.9566976956867,532.4942133096342,131.0,523.5398981141793,2768.5243058330266,51.0
2133,110.70633956354114,401.19040109717696,2402.8863384122624,122.0,5084.160274155916,1410.1664166821306,210.76931185643747,254.53989811417938,2820.5243058330266,248.42841577101305
2134,4542.159315943053,233.0,381.72929440660147,143.6312567744282,323.3190092746216,49.0,59.0,2329.5398981141793,2394.158583159282,238.42841577101305
2135,435.9675387099767,54.0,119.0,3697.49787126865,2898.9566976956867,49.0,59.0,2364.627628684394,50.0,2106.0
2136,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
2137,161.3832288056658,54.0,47.0,50.0,52.0,49.0,198.51190172225967,38.0,50.0,51.0
2138,161.3832288056658,54.0,47.0,50.0,279.66733131454816,224.20741024131402,59.0,38.0,50.0,248.15143952924285
2139,161.3832288056658,54.0,47.0,50.0,279.66733131454816,148.71309530473061,198.51190172225967,38.0,50.0,51.0
2140,161.3832288056658,54.0,47.0,50.0,52.0,148.71309530473061,59.0,38.0,50.0,51.0
2141,161.3832288056658,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
2142,161.3832288056658,54.0,47.0,50.0,52.0,49.0,59.0,38.0,1311.5294568114373,248.15143952924285
2143,161.3832288056658,54.0,47.0,100.0,194.75062921255758,49.0,59.0,38.0,122.0,51.0
2144,47.0,54.0,47.0,122.0,279.66733131454816,324.20741024131405,59.0,38.0,122.0,51.0
2145,161.3832288056658,54.0,47.0,3214.9543413320466,66.53800970478285,423.92050554604464,74.20633793394717,65.59626032518382,180.00626110442906,51.0
2146,161.3832288056658,308.0093877391746,431.4487525571616,122.0,2124.8011858535274,338.8798686779318,59.0,254.64796266282974,4469.189959899175,123.0
2147,2216.3832288056656,275.8455420229916,241.53254576731428,1053.0816567502818,172.3021286881631,2652.369226998035,285.71823965620683,367.38566040369415,122.0,123.0
2148,270.8798966756144,262.28490599145255,517.8609131208384,62.14464656928668,157.76411898338023,63.959363131887194,131.0,375.6327415937972,50.0,51.0
2149,584.5464677260096,203.84554202299157,576.1348387626215,251.0588294542305,2124.8011858535274,210.31850204907784,59.0,77.59626032518382,1454.2096513112951,51.0
2150,3155.594638030664,211.2279551918761,215.50034961825372,74.14464656928668,1147.747456969953,385.52591229039183,2310.469025292145,267.7894000785103,265.99857869647644,145.1212066689577
2151,4396.317305870539,570.3423717884266,359.4487525571616,50.0,2033.5750765749299,49.0,267.4690252921449,178.33395806604818,2500.182277491222,627.5901686901343
2152,315.9340770648731,243.84554202299157,385.48094870622214,3142.9543413320466,2276.3257057874875,49.0,267.4690252921449,314.0465792978391,265.99857869647644,181.43872916089143
2153,3442.343369208562,190.28490599145252,12551.32913303958,50.0,159.1019222233244,2801.687729047113,406.98092701440464,170.0,262.6864556042869,1319.946849072491
2154,629.6175790905556,237.36245752513668,467.7403394505258,122.0,219.1019222233244,273.277865180965,4673.0,182.64796266282974,3553.020917263253,428.5599358298491
2155,719.7049548168152,721.4199233221108,496.08031571238496,284.0,307.0,333.0315973538085,203.0,471.7894000785103,464.11412020143825,219.43872916089143
2156,730.5085477288085,465.3624575251367,617.6744772971248,335.0588294542305,2019.037066870147,175.6724584366178,374.51190172225967,441.3339580660482,2314.680194499858,169.43872916089143
2157,2984.0400133178264,415.80182149359763,452.4487525571616,210.0,194.75062921255758,224.20741024131402,203.0,637.3856604036941,2735.182277491222,386.5901686901343
2158,481.1371755823206,650.9030078199656,119.0,292.0,279.66733131454816,1588.7192785480534,231.0,2704.385660403694,1059.006261104429,2554.7914886124113
2159,4497.203098517448,502.1736338047682,47.0,206.1446465692867,52.0,392.31850204907784,59.0,110.0,50.0,51.0
2160,87.0,54.0,47.0,50.0,52.0,61.0,59.0,38.0,50.0,111.0
2161,47.0,54.0,47.0,50.0,238.06254131295032,49.0,59.0,38.0,50.0,51.0
2162,47.0,54.0,47.0,50.0,238.06254131295032,190.38050836833247,59.0,47.0,50.0,51.0
2163,47.0,54.0,47.0,50.0,52.0,49.0,59.0,110.0,50.0,239.34384546795692
2164,401.1466614471037,54.0,47.0,218.83333187625385,213.96762280584653,190.38050836833247,59.0,110.0,50.0,51.0
2165,232.03594682007588,54.0,47.0,50.0,124.0,49.0,59.0,38.0,50.0,51.0
2166,119.0,229.35787809515438,47.0,227.83333187625385,389.6784827731491,136.50610497091952,191.35084778363884,38.0,50.0,51.0
2167,47.0,470.7665605118485,47.0,50.0,3268.441365486851,81.0,59.0,38.0,1888.2959990706393,51.0
2168,47.0,2285.707459801955,47.0,218.83333187625385,301.43015407375685,161.0,59.0,184.02154853597148,2142.542758262753,239.34384546795692
2169,191.10718692203915,266.4107967902922,47.0,218.83333187625385,217.67848277314906,210.38050836833247,59.0,2205.4259820482835,2236.6567391102417,51.0
2170,261.20548886385427,1136.1410924348381,47.0,50.0,379.6461055789956,63.10394163453909,191.35084778363884,2229.820323525575,253.6567391102419,51.0
2171,299.348974922038,2114.9310907390272,438.3197450755465,50.0,298.0625413129503,63.10394163453909,59.0,858.6296293777627,796.9624954871147,51.0
2172,2412.8411663095258,283.3480695440754,424.52758101189613,50.0,2187.6473145890704,203.3415765182052,59.0,145.60808084179132,2105.0,239.34384546795692
2173,493.63885283459126,181.7665605118485,366.3197450755465,50.0,63.751671300607775,49.0,59.0,217.60808084179132,338.3304814938234,239.34384546795692
2174,2688.205488863854,4171.707459801955,2240.2530223737404,50.0,2981.033398437207,136.50610497091952,131.0,332.42598204828334,761.8467662109068,51.0
2175,534.6353251296025,126.0,424.52758101189613,50.0,52.0,49.0,440.35084778363887,150.42598204828332,4578.756353120035,51.0
2176,492.4641119954781,169.35787809515438,2142.86779993957,218.83333187625385,5148.323637488906,49.0,131.0,150.42598204828332,266.8467662109068,51.0
2177,304.143133742115,301.3578780951544,225.8758134725972,2105.0,112.0,189.2376348836661,1177.4510374716936,38.0,2595.2400684029512,1097.5663214298281
2178,1838.112156541646,260.0567614160434,438.3197450755465,3106.7247336509636,2892.9486701001438,49.0,2630.0,4485.702131346334,2595.756353120035,152.1732207918579
2179,3667.228339194529,2415.4086824166943,717.9799902074674,345.2808465461941,184.0,259.2376348836661,166.0,418.6296293777628,385.6567391102419,334.57956382933514
2180,1717.3195857263665,523.3578780951543,3571.5015782609626,2279.7727692874987,2098.2017755591187,460.84768148912474,459.67350508034644,454.59556648768813,2602.5663260193696,152.1732207918579
2181,1533.2283391945289,621.0,567.3197450755465,331.0,2924.9486701001438,3074.2281230621775,418.35084778363887,287.59556648768813,346.8467662109068,1589.8800589200662
2182,3972.228339194529,482.7665605118485,699.7721542711179,50.0,289.43015407375685,2739.886546543972,3806.9316177908995,322.0,2551.5663260193696,51.0
2183,484.143133742115,126.0,349.0,50.0,410.6784827731491,382.2376348836661,428.4805803192061,1617.3986038774333,50.0,51.0
2184,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
2185,47.0,54.0,107.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
2186,47.0,54.0,47.0,50.0,235.21931109512724,49.0,59.0,38.0,50.0,243.51723561653665
2187,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
2188,47.0,54.0,47.0,50.0,52.0,49.0,223.26272749977232,138.0,50.0,51.0
2189,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,243.51723561653665
2190,119.0,54.0,47.0,278.9122063745698,235.21931109512724,49.0,59.0,38.0,140.0,51.0
2191,280.31032942392335,3427.0517273662026,47.0,50.0,52.0,1207.937158468109,59.0,227.0,50.0,51.0
2192,177.02553430896643,126.0,10985.169087808003,3399.447607687737,235.21931109512724,392.0741502307536,59.0,142.0,270.930518248161,51.0
2193,453.67389065970934,261.2942835670342,516.9982274047029,50.0,212.07774008764096,187.09132197910054,2496.5039757013105,122.0,270.930518248161,243.51723561653665
2194,3541.748073683433,2259.8231988441853,1338.6013278172836,50.0,52.0,354.20066822326635,349.24124820153816,38.0,2663.784969457527,243.51723561653665
2195,469.3774457060765,321.2942835670342,47.0,50.0,398.4463427703912,216.10934624416583,2776.241248201538,38.0,258.930518248161,1481.5585500662364
2196,1105.6948974737402,309.2942835670342,47.0,150.0,361.2859079736929,49.0,205.24124820153818,38.0,4881.717114740111,206.1463678758826
2197,2639.7696610778157,336.8231988441855,47.0,110.0,2639.252406183494,178.76686539969492,1648.689797486632,38.0,2921.6153573461684,193.66099913496802
2198,140.76966107781567,261.2942835670342,47.0,3399.447607687737,52.0,49.0,289.58825973608606,38.0,468.76090613680236,458.17823475150465
2199,140.76966107781567,204.8231988441855,47.0,238.9122063745698,212.07774008764096,49.0,2704.2412482015384,38.0,2789.6153573461684,265.66099913496805
2200,199.93688623460042,201.29428356703417,224.73203082996997,2131.2504468064035,210.2081678860519,330.5249539078251,205.24124820153818,220.5819330148642,4872.6464617526735,63.48536874091456
2201,2360.442609518472,204.8231988441855,431.15308556516646,252.71547478721692,52.0,316.8581873787955,2446.695568262473,2044.2870513898665,2904.0159271963985,51.0
2202,237.02553430896643,188.30101546869108,443.9553610218199,311.0,398.4463427703912,2455.659522482289,2799.437236315327,322.09268956617285,449.5952091130858,135.48536874091457
2203,3334.0255343089666,373.2942835670342,2303.1560816036413,134.0,2685.2412629744185,49.0,533.5039757013105,303.51075655130865,496.96162265466614,399.51723561653665
2204,229.01164983867585,293.2942835670342,1501.3496028742334,206.0,2660.0330950883667,172.66676652902964,151.0,98.0,2646.429854336649,51.0
2205,211.0,2682.196591829126,602.95536102182,206.0,2597.0330950883667,288.10934624416586,3620.582045829529,526.3516565797736,572.5257273612468,51.0
2206,567.9368862346005,562.8231988441855,605.1530855651665,157.0,52.0,123.0,1324.8447733293012,4427.9448762725915,2930.7185396078326,51.0
2207,119.0,54.0,605.95536102182,238.9122063745698,52.0,49.0,59.0,512.0,5005.615357346169,51.0
2208,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
2209,47.0,54.0,47.0,237.94102880255892,52.0,49.0,59.0,38.0,50.0,51.0
2210,47.0,54.0,47.0,50.0,194.25764245711258,49.0,206.42956745115828,38.0,50.0,238.1048132766126
2211,152.3849656523742,54.0,47.0,237.94102880255892,52.0,222.43796261137427,59.0,38.0,50.0,51.0
2212,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
2213,224.3849656523742,54.0,47.0,50.0,52.0,136.2961823907503,230.65765098576247,38.0,50.0,51.0
2214,224.3849656523742,54.0,47.0,50.0,360.65020447076887,49.0,79.0,38.0,50.0,238.1048132766126
2215,247.88984993229388,54.0,160.6716854847246,397.9410288025589,218.3925620136563,129.0,465.1045152193972,1200.539998747395,283.11006320802073,51.0
2216,2723.3849656523744,324.42386731947704,47.0,3166.2284789352234,52.0,49.0,257.6749477682389,110.0,2734.9489036743726,51.0
2217,224.3849656523742,2231.8584424501773,47.0,1057.273880272147,166.1431468718817,49.0,2684.674947768239,110.0,50.0,51.0
2218,152.3849656523742,429.7917785604518,47.0,313.42225102417484,218.3925620136563,49.0,59.0,2093.0,50.0,51.0
2219,2370.889849932294,348.7917785604518,2127.4269094356896,50.0,52.0,49.0,59.0,218.22873465297062,50.0,238.1048132766126
2220,475.708288004053,378.03033348863397,296.0,237.94102880255892,52.0,49.0,59.0,286.70913392612874,50.0,51.0
2221,3007.1223547226773,378.5957583579336,47.0,122.0,52.0,136.2961823907503,59.0,38.0,197.0919991392803,51.0
2222,119.0,355.91706623714566,47.0,182.0,201.41871367128604,136.2961823907503,59.0,318.48926171971425,342.15561174082825,51.0
2223,550.1010479043077,126.0,47.0,237.94102880255892,52.0,49.0,2401.409644451396,110.0,269.0919991392803,238.1048132766126
2224,206.3233223516788,2589.9565566893957,77.5063915952025,122.0,367.8112756849423,49.0,59.0,110.0,266.4697829101897,63.0
2225,455.708288004053,269.5530376612652,163.1780770799271,122.0,1723.714744356896,60.59581877037108,185.67494776823887,142.74457236101742,352.85989534598974,321.6659633236485
2226,473.3849656523742,240.423867319477,421.0962941630419,50.0,2866.7848127682164,49.0,197.3325987540013,262.973307013988,194.46978291018965,268.1809415101675
2227,2966.2131722839727,1731.8111533992337,257.1989767454407,110.0,3160.7848127682164,179.0,346.4295674511583,325.973307013988,2378.266145695032,196.18094151016751
2228,2857.570657630631,519.0971833493641,482.0962941630419,272.0,617.028450518852,120.59581877037108,119.0,110.0,365.0919991392803,51.0
2229,2789.708288004053,553.8617706803934,463.7679796477665,134.0,449.2755667994044,239.0,211.0,290.4803992731581,2956.123050230124,51.0
2230,720.9986201371402,491.7249286997218,2386.4170111063713,160.42225102417484,347.2755667994044,2227.5661847005067,286.4295674511583,352.9645615651113,437.0,196.18094151016751
2231,3613.8282066315987,719.78355248669,279.0,289.9410288025589,399.2755667994044,222.43796261137427,139.0,2284.101593905744,2619.8569045350923,123.0
2232,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
2233,47.0,54.0,2102.0,50.0,224.37842224929545,315.25128490080033,59.0,110.0,50.0,51.0
2234,161.9488585502215,54.0,119.0,50.0,224.37842224929545,170.83536380469457,59.0,110.0,50.0,51.0
2235,161.9488585502215,54.0,47.0,244.47898102264782,52.0,49.0,59.0,38.0,50.0,51.0
2236,47.0,54.0,47.0,50.0,52.0,193.41592109610576,59.0,38.0,50.0,51.0
2237,47.0,54.0,47.0,244.47898102264782,52.0,49.0,59.0,38.0,50.0,51.0
2238,161.9488585502215,54.0,60.06738434409817,50.0,224.37842224929545,49.0,59.0,110.0,50.0,51.0
2239,47.0,54.0,132.06738434409817,50.0,52.0,209.0,221.8798565450536,287.0,50.0,245.1399183617079
2240,90.05387708990368,2303.893139576768,2627.1820682865737,50.0,179.77308116141563,49.0,59.0,424.3607992967705,2235.0754003075003,51.0
2241,47.0,352.29492919293875,47.0,2484.370511710033,4444.973066338624,193.41592109610576,280.8287397983215,1151.7422756115081,3053.6095056382414,51.0
2242,161.9488585502215,361.3588790273088,47.0,85.0,244.90509930972016,193.41592109610576,301.42191564739386,375.97888886443064,1762.922794558549,51.0
2243,47.0,487.4041359595718,297.7384474769333,373.70327767970474,244.90509930972016,49.0,2693.4219156473937,3061.5142055746574,194.47835041557704,51.0
2244,104.94732671347393,238.40413595957182,47.0,157.0,372.67818047113576,182.38231580060875,2332.2631332395013,110.0,266.47835041557704,51.0
2245,119.0,126.0,47.0,244.47898102264782,229.77308116141563,49.0,2340.508913029493,160.07016350478307,443.47835041557704,51.0
2246,119.0,126.0,47.0,182.0,2698.6283269818277,49.0,131.0,38.0,3161.424812469554,51.0
2247,2546.0,54.0,47.0,351.4789810226478,114.0,170.83536380469457,59.0,38.0,396.2490229478032,51.0
2248,47.0,2109.0,2352.7384474769333,122.0,2126.3998971508727,170.83536380469457,2171.260871286458,38.0,660.3308156677474,51.0
2249,438.00949063014616,126.0,1327.855377850535,316.4789810226478,2415.7232276721074,193.41592109610576,293.8798565450536,38.0,3161.424812469554,51.0
2250,331.11914638040935,303.0,748.1288593914644,122.0,339.69870743932097,182.38231580060875,305.8798565450536,2227.070163504783,214.47835041557704,2106.0
2251,3382.37932861121,1415.122341584517,1767.808930207492,241.0,352.6903333410654,332.38231580060875,3562.2446339589565,424.07016350478307,364.07540030750016,123.0
2252,306.4951269088093,286.0,351.7226827957062,169.0,3744.129203937835,292.38231580060875,535.8798565450536,739.0,5832.307069836843,245.1399183617079
2253,366.4951269088093,2268.0,460.56843681483787,131.0,331.6903333410654,450.62538793249047,59.0,130.0,2346.478350415577,51.0
2254,296.0,1567.122341584517,1377.7984618986768,309.0,2778.101649921403,219.0,59.0,130.0,3476.827762577631,330.4000589848688
2255,2546.0,315.29873479223096,338.7226827957062,122.0,515.698707439321,414.6625148404705,59.0,150.0,302.07540030750016,51.0
2256,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
2257,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,226.87720524601522
2258,47.0,54.0,47.0,253.9055565513118,396.5053999908524,197.5141864837028,59.0,38.0,50.0,51.0
2259,47.0,54.0,47.0,50.0,52.0,306.77878576477076,227.19917725339295,38.0,50.0,51.0
2260,47.0,54.0,47.0,253.9055565513118,218.57904331799955,49.0,59.0,38.0,50.0,51.0
2261,145.662588082966,54.0,47.0,253.9055565513118,52.0,49.0,59.0,38.0,50.0,226.87720524601522
2262,47.0,54.0,47.0,121.10874787519137,52.0,197.5141864837028,59.0,38.0,2606.5719768555796,51.0
2263,433.1439629315544,2423.6318027139196,313.8756789754727,232.0,52.0,49.0,59.0,38.0,2424.002887984784,104.2436512231435
2264,178.62772538278506,284.57679907708814,47.0,122.0,52.0,197.5141864837028,155.35035900198545,3148.439474884885,377.1485759394872,64.2436512231435
2265,4601.0,54.0,211.57500257618506,325.9055565513118,52.0,366.77878576477076,315.35035900198545,2093.0,193.819912248088,51.0
2266,231.69126117647227,54.0,255.87567897547268,50.0,409.24347655412,158.26459928106797,159.0,110.0,2261.6026501180004,51.0
2267,384.86921358776124,54.0,133.3219370262209,50.0,64.73807656326757,197.5141864837028,59.0,38.0,122.0,226.87720524601522
2268,286.2066255047952,224.57679907708814,47.0,50.0,104.73807656326757,197.5141864837028,2114.0,38.0,122.0,51.0
2269,2618.0,2261.627064890186,47.0,50.0,152.0,197.5141864837028,131.0,38.0,50.0,51.0
2270,119.0,262.38122453430924,119.0,50.0,2565.559813252853,158.26459928106797,638.3503590019855,38.0,50.0,71.0
2271,272.1871491741664,54.0,133.3219370262209,2116.1087478751915,153.8762413106944,158.26459928106797,2639.3195010183986,110.0,5280.057958634976,238.1321997784621
2272,2341.2066255047953,2265.3812245343092,346.68914833658687,1227.6568656771428,208.42270029878722,392.6963461110187,80.35035900198545,150.60777209835507,206.60265011800047,219.3758510016056
2273,610.7504458379806,324.822639432965,2531.5453081410565,3146.099901199342,2640.5535252229697,332.3679100585169,71.35035900198545,2232.2839386586274,2539.1549105929626,2261.132199778462
2274,3413.1073340856433,402.1541110666157,442.77288514033717,2375.1943446480304,188.42270029878722,183.8537235748141,131.0,2304.2839386586274,2524.3835056428443,278.1321997784621
2275,545.1360071791496,54.0,298.1976160016936,121.10874787519137,2992.56155686964,224.8537235748141,155.0,2240.9189670774585,2328.819912248088,527.1321997784621
2276,490.1073340856434,54.0,344.5313610929111,280.0,422.4227002987872,197.5141864837028,3849.2373099307315,251.36497158116924,458.6026501180005,313.1321997784621
2277,2991.8026781420876,4494.385962358043,351.1539745184196,404.9055565513118,2713.6334565800003,306.77878576477076,1650.1630194178063,2609.6981861924014,352.59131719820607,4877.397876012471
2278,475.2066255047952,126.0,397.3219370262209,4221.389881645515,2479.6334565800003,197.5141864837028,131.0,413.09041409404637,3661.3053774517984,485.1321997784621
2279,91.0,126.0,296.0,110.0,296.3171198812671,49.0,299.1991772533929,38.0,512.1773668568396,123.0
2280,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
2281,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
2282,47.0,54.0,47.0,50.0,274.1991574472346,49.0,59.0,38.0,50.0,51.0
2283,47.0,54.0,47.0,50.0,52.0,166.39112640390323,249.70478429674972,38.0,50.0,51.0
2284,47.0,54.0,47.0,50.0,52.0,166.39112640390323,59.0,38.0,50.0,227.8630772783149
2285,47.0,54.0,47.0,50.0,198.23535971138094,49.0,59.0,150.0,50.0,51.0
2286,47.0,174.0,47.0,242.46170707610267,274.1991574472346,166.39112640390323,251.0,2093.0,50.0,51.0
2287,56.0,394.68431288882806,364.85084763157175,50.0,370.8850599180072,166.39112640390323,485.7047842967497,110.0,50.0,51.0
2288,47.0,54.0,339.5470114198921,50.0,52.0,49.0,448.0,287.0,1312.2327070834328,51.0
2289,47.0,347.4109586755952,404.85084763157175,50.0,52.0,1498.8426629338044,2906.6515749936707,110.0,3689.1639701851823,51.0
2290,217.66618949543852,303.4941862393206,2369.6781878789607,50.0,274.1991574472346,49.0,131.0,110.0,1258.068758407483,51.0
2291,157.8090433909563,302.2462450018185,2807.08104643382,50.0,52.0,2892.372107235054,471.8580075550043,38.0,2619.0706355799093,51.0
2292,198.88497170142142,2242.5254780797645,423.85084763157175,50.0,2488.77060462687,394.43626165189994,131.0,38.0,2670.0706355799093,227.8630772783149
2293,172.60515893442192,259.5254780797645,410.560244267909,50.0,66.58862949693298,249.32326295182824,321.7047842967497,38.0,253.77439528211153,51.0
2294,172.60515893442192,187.52547807976455,2340.0568151889074,50.0,52.0,49.0,2558.0,38.0,50.0,51.0
2295,172.60515893442192,126.0,274.6090933547608,64.48999960330069,52.0,194.1129987000717,59.0,38.0,196.5733667620131,51.0
2296,389.643057235085,126.0,257.59443957534245,50.0,52.0,179.6718085884712,59.0,38.0,268.5733667620131,51.0
2297,314.4542982547453,198.5693957361655,391.85084763157175,2651.488839664976,426.44253492937435,311.50412510397496,196.94679069692094,2093.0,2801.8696070598107,65.1341264584351
2298,191.0,2242.5254780797645,470.8863807107943,122.0,2627.0072259822987,194.1129987000717,59.0,110.0,2610.0706355799093,51.0
2299,2546.0,1271.8404291198717,3007.577617354819,2797.9788392682767,2612.4185964853655,341.32326295182827,196.94679069692094,218.0,481.0,251.39223944247036
2300,47.0,2737.8093362316986,784.6090933547607,3148.9505467410786,2373.038693723299,249.32326295182824,2325.2844584121017,2048.4690485992423,370.5733667620131,3925.942082987628
2301,47.0,655.3243103727618,342.318489991098,205.0,52.0,3104.6953701868824,349.7047842967497,4050.3992086114195,5074.520641137311,309.2581129840353
2302,47.0,126.0,484.097868654344,337.4617070761027,72.0,211.6718085884712,139.0,334.0,2813.441205031881,289.3922394424703
2303,47.0,54.0,418.8072652906812,349.4617070761027,52.0,166.39112640390323,131.0,195.0,2985.0706355799093,51.0
2304,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
2305,47.0,54.0,119.0,50.0,52.0,49.0,59.0,182.0,50.0,51.0
2306,47.0,54.0,119.0,50.0,210.6514925928777,49.0,59.0,38.0,50.0,51.0
2307,47.0,54.0,47.0,50.0,52.0,170.02147566611774,59.0,38.0,50.0,51.0
2308,47.0,54.0,47.0,50.0,210.6514925928777,49.0,59.0,38.0,50.0,222.14628323778092
2309,59.0,54.0,47.0,50.0,220.12451101872705,49.0,59.0,38.0,50.0,51.0
2310,47.0,54.0,47.0,50.0,229.12451101872705,49.0,59.0,98.0,50.0,51.0
2311,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,273.4007082954781,51.0
2312,47.0,54.0,47.0,50.0,52.0,289.8645813868667,59.0,38.0,2818.868369057303,222.14628323778092
2313,170.03521701217122,2049.19357283623,47.0,50.0,210.6514925928777,314.43590037478356,59.0,4790.603671932504,2827.526977771512,51.0
2314,2225.0352170121714,310.236546247666,300.15341058057606,122.0,52.0,168.84310572074892,59.0,224.00791942712226,314.7650899878587,64.15933812156993
2315,119.0,288.67435491324886,426.48016004397334,295.2659604615075,220.12451101872705,168.84310572074892,59.0,862.4336443982695,6296.025777787503,1762.0735189017305
2316,47.0,126.0,426.48016004397334,50.0,52.0,300.21923383725516,198.73004583886865,259.23975930581565,345.4007082954781,51.0
2317,242.03521701217122,2036.0169103907424,404.3420283449329,223.26596046150752,52.0,300.21923383725516,2253.7300458388686,353.69338181871035,1126.3989746979992,136.15933812156993
2318,255.0181656139805,1333.8970472579574,376.3695752597672,50.0,231.3342625017628,170.02147566611774,342.73004583886865,152.00791942712226,2865.934988477905,271.43279994006946
2319,4784.035217012171,54.0,239.128408350581,2774.780809595148,2479.7996640959086,49.0,932.7300458388686,316.92522169740374,2729.7339626663247,199.43279994006946
2320,288.3572604990112,54.0,2179.5934992133334,50.0,2503.17766908084,1189.0357666714485,2697.7300458388686,316.92522169740374,2296.44433730949,271.43279994006946
2321,917.0983189542555,54.0,388.3695752597672,122.0,52.0,299.0408638918864,2207.409358706123,281.69338181871035,1152.4877797300257,284.5921380616394
2322,2531.093971860357,86.0,502.43733424760336,157.0,2768.4511566887863,179.19775817113742,191.0,306.91730227028154,4563.8796728073885,323.43279994006946
2323,2781.0352170121714,119.17666244548762,523.5051622739684,372.5107830571196,52.0,49.0,192.4581729453632,177.2318398786934,605.4007082954781,2158.0
2324,234.03521701217122,2460.313351251415,500.3267494633973,194.0,382.78629163638084,2191.960736879524,59.0,2340.7763170254275,474.491485672444,1195.249587435092
2325,267.06310194208424,126.0,1864.180478676759,202.0,2947.0884717359477,261.0,59.0,371.91730227028154,611.4673277160803,1833.395870672873
2326,2234.9829486018093,54.0,2430.7703316312072,306.0234917364203,2917.405701827063,1467.3904191218369,119.0,274.0,2472.831709408461,1134.090249313522
2327,399.5883021838872,2255.1366888059274,2351.3517516933925,122.0,447.12055413814363,2642.6280399546313,59.0,428.0,9945.20609919601,72.0
2328,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
2329,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
2330,47.0,54.0,47.0,50.0,52.0,149.0,59.0,38.0,50.0,229.26743745133095
2331,47.0,54.0,47.0,50.0,52.0,287.36572425943757,59.0,38.0,50.0,51.0
2332,47.0,54.0,47.0,50.0,52.0,292.94298318980657,203.6556698680147,38.0,50.0,51.0
2333,47.0,54.0,47.0,237.140446381169,52.0,194.57725893036897,59.0,38.0,50.0,51.0
2334,47.0,54.0,47.0,50.0,172.0,49.0,59.0,38.0,50.0,229.26743745133095
2335,47.0,96.51080242905132,153.63476770202527,74.0,152.0,49.0,59.0,160.0,50.0,51.0
2336,2251.7734302389895,54.0,47.0,50.0,295.95213784511736,121.0,91.0,38.0,4578.203215697609,51.0
2337,256.8779184286208,84.51080242905132,2113.6347677020253,50.0,281.826538011892,1249.7274187524886,71.0,110.0,328.10957672394215,290.12369528357624
2338,576.057338288608,204.433396167838,505.9695985247317,50.0,66.12559983322538,49.0,59.0,387.336286582909,4771.879925724267,51.0
2339,2642.058555180998,2285.060922772253,612.2009467932832,50.0,2881.3495931620428,194.57725893036897,59.0,5035.798684463439,467.6966671355394,123.0
2340,1657.9234462948136,316.7940186583248,2440.604366226757,50.0,52.0,194.57725893036897,203.6556698680147,2516.535983181553,423.7767012704576,300.0
2341,215.05855518099827,369.37662835538055,1304.5556697541078,50.0,2801.3495931620428,61.29040537271591,59.0,354.05051992838855,226.23333925215132,51.0
2342,215.05855518099827,2244.700300281766,894.9794294200991,3160.7515526974707,66.12559983322538,2518.4963354197876,203.6556698680147,2370.336286582909,255.12168815271403,51.0
2343,47.0,402.39925973404877,385.9695985247317,50.0,389.74205608487307,518.6179568782321,71.0,227.18361277898236,2553.326978225818,51.0
2344,408.3871956761597,266.5108024290513,435.14314453582676,237.140446381169,3124.9660494136906,184.472212433555,81.39158508970574,2284.383309377626,213.24545068092317,217.67127843857267
